package,component,fname,dep_type
ggplot2,stat,stat_bin2d,imports or depends
ggplot2,stat,stat_bin_2d,imports or depends
ggplot2,stat,stat_bin_hex,imports or depends
ggplot2,stat,stat_binhex,imports or depends
ggplot2,stat,stat_boxplot,imports or depends
ggplot2,stat,stat_connect,imports or depends
ggplot2,stat,stat_contour,imports or depends
ggplot2,stat,stat_contour_filled,imports or depends
ggplot2,stat,stat_count,imports or depends
ggplot2,stat,stat_density,imports or depends
ggplot2,stat,stat_density2d,imports or depends
ggplot2,stat,stat_density2d_filled,imports or depends
ggplot2,stat,stat_density_2d,imports or depends
ggplot2,stat,stat_density_2d_filled,imports or depends
ggplot2,stat,stat_ecdf,imports or depends
ggplot2,stat,stat_ellipse,imports or depends
ggplot2,stat,stat_function,imports or depends
ggplot2,stat,stat_identity,imports or depends
ggplot2,stat,stat_manual,imports or depends
ggplot2,stat,stat_qq,imports or depends
ggplot2,stat,stat_qq_line,imports or depends
ggplot2,stat,stat_quantile,imports or depends
ggplot2,stat,stat_sf,imports or depends
ggplot2,stat,stat_sf_coordinates,imports or depends
ggplot2,stat,stat_smooth,imports or depends
ggplot2,stat,stat_spoke,imports or depends
ggplot2,stat,stat_sum,imports or depends
ggplot2,stat,stat_summary,imports or depends
ggplot2,stat,stat_summary2d,imports or depends
ggplot2,stat,stat_summary_2d,imports or depends
ggplot2,stat,stat_summary_bin,imports or depends
ggplot2,stat,stat_summary_hex,imports or depends
ggplot2,stat,stat_unique,imports or depends
ggplot2,stat,stat_ydensity,imports or depends
ggplot2,scale,scale_alpha,imports or depends
ggplot2,scale,scale_alpha_binned,imports or depends
ggplot2,scale,scale_alpha_continuous,imports or depends
ggplot2,scale,scale_alpha_date,imports or depends
ggplot2,scale,scale_alpha_datetime,imports or depends
ggplot2,scale,scale_alpha_discrete,imports or depends
ggplot2,scale,scale_alpha_identity,imports or depends
ggplot2,scale,scale_alpha_manual,imports or depends
ggplot2,scale,scale_alpha_ordinal,imports or depends
ggplot2,scale,scale_color_binned,imports or depends
ggplot2,scale,scale_color_brewer,imports or depends
ggplot2,scale,scale_color_continuous,imports or depends
ggplot2,scale,scale_color_date,imports or depends
ggplot2,scale,scale_color_datetime,imports or depends
ggplot2,scale,scale_color_discrete,imports or depends
ggplot2,scale,scale_color_distiller,imports or depends
ggplot2,scale,scale_color_fermenter,imports or depends
ggplot2,scale,scale_color_gradient,imports or depends
ggplot2,scale,scale_color_gradient2,imports or depends
ggplot2,scale,scale_color_gradientn,imports or depends
ggplot2,scale,scale_color_grey,imports or depends
ggplot2,scale,scale_color_hue,imports or depends
ggplot2,scale,scale_color_identity,imports or depends
ggplot2,scale,scale_color_manual,imports or depends
ggplot2,scale,scale_color_ordinal,imports or depends
ggplot2,scale,scale_color_steps,imports or depends
ggplot2,scale,scale_color_steps2,imports or depends
ggplot2,scale,scale_color_stepsn,imports or depends
ggplot2,scale,scale_color_viridis_b,imports or depends
ggplot2,scale,scale_color_viridis_c,imports or depends
ggplot2,scale,scale_color_viridis_d,imports or depends
ggplot2,scale,scale_colour_binned,imports or depends
ggplot2,scale,scale_colour_brewer,imports or depends
ggplot2,scale,scale_colour_continuous,imports or depends
ggplot2,scale,scale_colour_date,imports or depends
ggplot2,scale,scale_colour_datetime,imports or depends
ggplot2,scale,scale_colour_discrete,imports or depends
ggplot2,scale,scale_colour_distiller,imports or depends
ggplot2,scale,scale_colour_fermenter,imports or depends
ggplot2,scale,scale_colour_gradient,imports or depends
ggplot2,scale,scale_colour_gradient2,imports or depends
ggplot2,scale,scale_colour_gradientn,imports or depends
ggplot2,scale,scale_colour_grey,imports or depends
ggplot2,scale,scale_colour_hue,imports or depends
ggplot2,scale,scale_colour_identity,imports or depends
ggplot2,scale,scale_colour_manual,imports or depends
ggplot2,scale,scale_colour_ordinal,imports or depends
ggplot2,scale,scale_colour_steps,imports or depends
ggplot2,scale,scale_colour_steps2,imports or depends
ggplot2,scale,scale_colour_stepsn,imports or depends
ggplot2,scale,scale_colour_viridis_b,imports or depends
ggplot2,scale,scale_colour_viridis_c,imports or depends
ggplot2,scale,scale_colour_viridis_d,imports or depends
ggplot2,scale,scale_continuous_identity,imports or depends
ggplot2,scale,scale_discrete_identity,imports or depends
ggplot2,scale,scale_discrete_manual,imports or depends
ggplot2,scale,scale_fill_binned,imports or depends
ggplot2,scale,scale_fill_brewer,imports or depends
ggplot2,scale,scale_fill_continuous,imports or depends
ggplot2,scale,scale_fill_date,imports or depends
ggplot2,scale,scale_fill_datetime,imports or depends
ggplot2,scale,scale_fill_discrete,imports or depends
ggplot2,scale,scale_fill_distiller,imports or depends
ggplot2,scale,scale_fill_fermenter,imports or depends
ggplot2,scale,scale_fill_gradient,imports or depends
ggplot2,scale,scale_fill_gradient2,imports or depends
ggplot2,scale,scale_fill_gradientn,imports or depends
ggplot2,scale,scale_fill_grey,imports or depends
ggplot2,scale,scale_fill_hue,imports or depends
ggplot2,scale,scale_fill_identity,imports or depends
ggplot2,scale,scale_fill_manual,imports or depends
ggplot2,scale,scale_fill_ordinal,imports or depends
ggplot2,scale,scale_fill_steps,imports or depends
ggplot2,scale,scale_fill_steps2,imports or depends
ggplot2,scale,scale_fill_stepsn,imports or depends
ggplot2,scale,scale_fill_viridis_b,imports or depends
ggplot2,scale,scale_fill_viridis_c,imports or depends
ggplot2,scale,scale_fill_viridis_d,imports or depends
ggplot2,scale,scale_linetype,imports or depends
ggplot2,scale,scale_linetype_binned,imports or depends
ggplot2,scale,scale_linetype_continuous,imports or depends
ggplot2,scale,scale_linetype_discrete,imports or depends
ggplot2,scale,scale_linetype_identity,imports or depends
ggplot2,scale,scale_linetype_manual,imports or depends
ggplot2,scale,scale_linewidth,imports or depends
ggplot2,scale,scale_linewidth_binned,imports or depends
ggplot2,scale,scale_linewidth_continuous,imports or depends
ggplot2,scale,scale_linewidth_date,imports or depends
ggplot2,scale,scale_linewidth_datetime,imports or depends
ggplot2,scale,scale_linewidth_discrete,imports or depends
ggplot2,scale,scale_linewidth_identity,imports or depends
ggplot2,scale,scale_linewidth_manual,imports or depends
ggplot2,scale,scale_linewidth_ordinal,imports or depends
ggplot2,scale,scale_radius,imports or depends
ggplot2,scale,scale_shape,imports or depends
ggplot2,scale,scale_shape_binned,imports or depends
ggplot2,scale,scale_shape_continuous,imports or depends
ggplot2,scale,scale_shape_discrete,imports or depends
ggplot2,scale,scale_shape_identity,imports or depends
ggplot2,scale,scale_shape_manual,imports or depends
ggplot2,scale,scale_shape_ordinal,imports or depends
ggplot2,scale,scale_size,imports or depends
ggplot2,scale,scale_size_area,imports or depends
ggplot2,scale,scale_size_binned,imports or depends
ggplot2,scale,scale_size_binned_area,imports or depends
ggplot2,scale,scale_size_continuous,imports or depends
ggplot2,scale,scale_size_date,imports or depends
ggplot2,scale,scale_size_datetime,imports or depends
ggplot2,scale,scale_size_discrete,imports or depends
ggplot2,scale,scale_size_identity,imports or depends
ggplot2,scale,scale_size_manual,imports or depends
ggplot2,scale,scale_size_ordinal,imports or depends
ggplot2,scale,scale_type,imports or depends
ggplot2,scale,scale_x_binned,imports or depends
ggplot2,scale,scale_x_continuous,imports or depends
ggplot2,scale,scale_x_date,imports or depends
ggplot2,scale,scale_x_datetime,imports or depends
ggplot2,scale,scale_x_discrete,imports or depends
ggplot2,scale,scale_x_log10,imports or depends
ggplot2,scale,scale_x_reverse,imports or depends
ggplot2,scale,scale_x_sqrt,imports or depends
ggplot2,scale,scale_x_time,imports or depends
ggplot2,scale,scale_y_binned,imports or depends
ggplot2,scale,scale_y_continuous,imports or depends
ggplot2,scale,scale_y_date,imports or depends
ggplot2,scale,scale_y_datetime,imports or depends
ggplot2,scale,scale_y_discrete,imports or depends
ggplot2,scale,scale_y_log10,imports or depends
ggplot2,scale,scale_y_reverse,imports or depends
ggplot2,scale,scale_y_sqrt,imports or depends
ggplot2,scale,scale_y_time,imports or depends
ggplot2,coord,coord_cartesian,imports or depends
ggplot2,coord,coord_equal,imports or depends
ggplot2,coord,coord_fixed,imports or depends
ggplot2,coord,coord_flip,imports or depends
ggplot2,coord,coord_map,imports or depends
ggplot2,coord,coord_munch,imports or depends
ggplot2,coord,coord_polar,imports or depends
ggplot2,coord,coord_quickmap,imports or depends
ggplot2,coord,coord_radial,imports or depends
ggplot2,coord,coord_sf,imports or depends
ggplot2,coord,coord_trans,imports or depends
ggplot2,coord,coord_transform,imports or depends
ggplot2,facet,facet_grid,imports or depends
ggplot2,facet,facet_null,imports or depends
ggplot2,facet,facet_wrap,imports or depends
ggplot2,theme,theme_bw,imports or depends
ggplot2,theme,theme_classic,imports or depends
ggplot2,theme,theme_dark,imports or depends
ggplot2,theme,theme_get,imports or depends
ggplot2,theme,theme_gray,imports or depends
ggplot2,theme,theme_grey,imports or depends
ggplot2,theme,theme_light,imports or depends
ggplot2,theme,theme_linedraw,imports or depends
ggplot2,theme,theme_minimal,imports or depends
ggplot2,theme,theme_replace,imports or depends
ggplot2,theme,theme_set,imports or depends
ggplot2,theme,theme_sub_axis,imports or depends
ggplot2,theme,theme_sub_axis_bottom,imports or depends
ggplot2,theme,theme_sub_axis_left,imports or depends
ggplot2,theme,theme_sub_axis_right,imports or depends
ggplot2,theme,theme_sub_axis_top,imports or depends
ggplot2,theme,theme_sub_axis_x,imports or depends
ggplot2,theme,theme_sub_axis_y,imports or depends
ggplot2,theme,theme_sub_legend,imports or depends
ggplot2,theme,theme_sub_panel,imports or depends
ggplot2,theme,theme_sub_plot,imports or depends
ggplot2,theme,theme_sub_strip,imports or depends
ggplot2,theme,theme_test,imports or depends
ggplot2,theme,theme_update,imports or depends
ggplot2,theme,theme_void,imports or depends
ggplot2,position,position_dodge,imports or depends
ggplot2,position,position_dodge2,imports or depends
ggplot2,position,position_fill,imports or depends
ggplot2,position,position_identity,imports or depends
ggplot2,position,position_jitter,imports or depends
ggplot2,position,position_jitterdodge,imports or depends
ggplot2,position,position_nudge,imports or depends
ggplot2,position,position_stack,imports or depends
ggplot2,guide,guide_axis,imports or depends
ggplot2,guide,guide_axis_logticks,imports or depends
ggplot2,guide,guide_axis_stack,imports or depends
ggplot2,guide,guide_axis_theta,imports or depends
ggplot2,guide,guide_bins,imports or depends
ggplot2,guide,guide_colorbar,imports or depends
ggplot2,guide,guide_colorsteps,imports or depends
ggplot2,guide,guide_colourbar,imports or depends
ggplot2,guide,guide_coloursteps,imports or depends
ggplot2,guide,guide_custom,imports or depends
ggplot2,guide,guide_gengrob,imports or depends
ggplot2,guide,guide_geom,imports or depends
ggplot2,guide,guide_legend,imports or depends
ggplot2,guide,guide_merge,imports or depends
ggplot2,guide,guide_none,imports or depends
ggplot2,guide,guide_train,imports or depends
ggplot2,guide,guide_transform,imports or depends
ggplot2.utils,geom,geom_km,imports or depends
ggplot2.utils,geom,geom_km_ticks,imports or depends
ggplot2.utils,geom,geom_table,imports or depends
ggplot2.utils,geom,geom_table_npc,imports or depends
ggplot2.utils,stat,stat_km,imports or depends
ggplot2.utils,stat,stat_km_ticks,imports or depends
ggplot2.utils,stat,stat_n_text,imports or depends
ggplot2.utils,stat,stat_prop,imports or depends
ggpmisc,stat,stat_correlation,imports or depends
ggpmisc,stat,stat_distrmix_eq,imports or depends
ggpmisc,stat,stat_distrmix_line,imports or depends
ggpmisc,stat,stat_fit_augment,imports or depends
ggpmisc,stat,stat_fit_deviations,imports or depends
ggpmisc,stat,stat_fit_fitted,imports or depends
ggpmisc,stat,stat_fit_glance,imports or depends
ggpmisc,stat,stat_fit_residuals,imports or depends
ggpmisc,stat,stat_fit_tb,imports or depends
ggpmisc,stat,stat_fit_tidy,imports or depends
ggpmisc,stat,stat_ma_eq,imports or depends
ggpmisc,stat,stat_ma_line,imports or depends
ggpmisc,stat,stat_multcomp,imports or depends
ggpmisc,stat,stat_peaks,imports or depends
ggpmisc,stat,stat_poly_eq,imports or depends
ggpmisc,stat,stat_poly_line,imports or depends
ggpmisc,stat,stat_quant_band,imports or depends
ggpmisc,stat,stat_quant_eq,imports or depends
ggpmisc,stat,stat_quant_line,imports or depends
ggpmisc,stat,stat_valleys,imports or depends
ggpmisc,scale,scale_color_logFC,imports or depends
ggpmisc,scale,scale_color_outcome,imports or depends
ggpmisc,scale,scale_colour_logFC,imports or depends
ggpmisc,scale,scale_colour_outcome,imports or depends
ggpmisc,scale,scale_fill_logFC,imports or depends
ggpmisc,scale,scale_fill_outcome,imports or depends
ggpmisc,scale,scale_shape_outcome,imports or depends
ggpmisc,scale,scale_x_FDR,imports or depends
ggpmisc,scale,scale_x_Pvalue,imports or depends
ggpmisc,scale,scale_x_logFC,imports or depends
ggpmisc,scale,scale_y_FDR,imports or depends
ggpmisc,scale,scale_y_Pvalue,imports or depends
ggpmisc,scale,scale_y_logFC,imports or depends
ggpointdensity,geom,geom_pointdensity,imports or depends
ggpointdensity,stat,stat_pointdensity,imports or depends
ggpointless,geom,geom_catenary,imports or depends
ggpointless,geom,geom_chaikin,imports or depends
ggpointless,geom,geom_lexis,imports or depends
ggpointless,geom,geom_pointless,imports or depends
ggpointless,stat,stat_catenary,imports or depends
ggpointless,stat,stat_chaikin,imports or depends
ggpointless,stat,stat_lexis,imports or depends
ggpointless,stat,stat_pointless,imports or depends
ggpolypath,geom,geom_polypath,imports or depends
ggpp,geom,geom_grob,imports or depends
ggpp,geom,geom_grob_npc,imports or depends
ggpp,geom,geom_label_npc,imports or depends
ggpp,geom,geom_label_pairwise,imports or depends
ggpp,geom,geom_label_s,imports or depends
ggpp,geom,geom_plot,imports or depends
ggpp,geom,geom_plot_npc,imports or depends
ggpp,geom,geom_point_s,imports or depends
ggpp,geom,geom_quadrant_lines,imports or depends
ggpp,geom,geom_table,imports or depends
ggpp,geom,geom_table_npc,imports or depends
ggpp,geom,geom_text_npc,imports or depends
ggpp,geom,geom_text_pairwise,imports or depends
ggpp,geom,geom_text_s,imports or depends
